2015-1-27	-0.025327180321769147
2015-1-16	0.039016677962371224
2015-1-19	-0.053108858283949754
2015-1-28	-0.03770652449479066
2015-1-5	-0.009324062944927727
2015-1-14	-0.02047571971331427
2015-1-8	-0.08331871993439612
2015-1-10	-0.0420954729751769
2015-1-12	-0.04246207818779647
2015-1-20	-0.10720515369772127
2015-1-18	-0.00156566091604161
2015-1-4	-0.02843054389801982
2015-1-21	-0.035462253106208486
2015-1-23	-0.04787994928199791
2015-1-3	-0.011314579779806284
2015-1-15	0.06519087258487476
2015-1-25	-0.006367382326275963
2015-1-2	0.00909090478517794
2015-1-1	0.004248778618049303
2015-1-13	-0.019604482029727366
2015-1-26	-0.012085198130705996
2015-1-7	-0.12812578393224194
2015-1-17	-0.008953868674351398
2015-1-6	-0.03323311903474673
2015-1-30	-0.01118222307662582
2015-1-22	-0.031782687924154354
2015-1-9	-0.11366808150485559
2015-1-24	-0.015049523615174469
2015-1-11	-0.07173290662057037
2015-1-29	-0.02589493667850025
2015-2-10	0.024852157844064336
2015-2-7	0.012097785769063656
2015-2-9	-0.038781472330470024
2015-2-15	-0.07729590556184289
2015-2-2	-0.02737412671402513
2015-2-18	-0.09305967162199082
2015-2-1	-0.0041195631709254246
2015-2-17	-0.0026558340996204297
2015-2-27	-0.04216071633481486
2015-2-22	-0.0443625301920442
2015-2-6	-0.038184646920246534
2015-2-25	0.033914108479275624
2015-2-8	-0.032223328893440074
2015-2-16	-0.015777460639937374
2015-2-26	-0.004956907181668612
2015-2-14	-0.041837064323334894
2015-2-11	-0.08914262373875069
2015-2-23	0.00960144028969707
2015-2-19	-0.04780184605942706
2015-2-24	-0.018462261866259856
2015-2-20	-0.051026265097151594
2015-2-5	-0.05850728856072547
2015-2-3	-0.07676856122830367
2015-2-12	-0.09259080101153427
2015-2-4	-0.015014509733925588
2015-2-21	-0.025900384935258217
2015-2-13	-0.03257182820334699
2015-3-19	-0.011973824504816002
2015-3-13	-0.0021395482921411366
2015-3-7	-0.010501945582241927
2015-3-2	-0.05202225287272139
2015-3-26	-0.0025362455589617535
2015-3-16	-0.005987129120901347
2015-3-5	-0.02190360614647558
2015-3-1	-0.01937376245259888
2015-3-28	0.006260785325217462
2015-3-22	0.00856050333056713
2015-3-17	-0.02685053375770248
2015-3-10	-0.022058079134622245
2015-3-14	0.061267045706562884
2015-3-29	-0.007429120201442265
2015-3-25	0.05159371159193183
2015-3-11	0.019691750235929218
2015-3-15	0.043337355193248495
2015-3-9	-0.036892347363686524
2015-3-4	0.07400924117463657
2015-3-20	0.0022939771635248542
2015-3-24	0.027415987883339755
2015-3-8	-0.0061690869092466205
2015-3-12	-0.0494852665187027
2015-3-18	0.011668310560850367
2015-3-6	-0.024614723452512605
2015-3-27	-0.008424627597707669
2015-3-3	-0.027530846559486757
2015-3-21	0.018449726702269745
2015-3-23	0.0341644021697479
2015-3-30	-0.008669863983121001
2015-4-10	0.09527953451938087
2015-4-28	0.05195627368610869
2015-4-29	0.051513364127218506
2015-4-17	0.03304463943041231
2015-4-27	0.052108812874145295
2015-4-1	0.005908849894115759
2015-4-15	0.0674269641185471
2015-4-18	0.06443899209887119
2015-4-14	0.04689257764821582
2015-4-8	0.028551755111426273
2015-4-22	0.049038924596196326
2015-4-9	0.10451469675461948
2015-4-24	0.026341993335167097
2015-4-16	0.03589789435617868
2015-4-12	0.07142457638780007
2015-4-6	0.0421711984642662
2015-4-3	-4.5950984072613686E-4
2015-4-7	0.0749085840081884
2015-4-26	0.07249734714546884
2015-4-20	0.048064302515602134
2015-4-2	-0.011629824504292003
2015-4-11	0.08741063095348744
2015-4-25	0.05130148354819552
2015-4-23	0.016637534701015116
2015-4-13	0.06670809192592668
2015-4-5	0.011185166187035436
2015-4-4	0.010550874077840913
2015-4-21	0.09157674026615736
2015-4-19	0.04330462427866986
2015-5-4	-0.002090902003366187
2015-5-12	0.05483141683558667
2015-5-29	-0.008162913266494171
2015-5-19	0.07194576399760302
2015-5-1	0.09241723355801748
2015-5-16	0.06405961155934199
2015-5-23	0.07134737057777292
2015-5-21	0.09075803402090252
2015-5-7	0.024591092388626324
2015-5-2	0.06950847461488029
2015-5-25	0.036716503470851036
2015-5-18	0.017184635751313203
2015-5-9	0.08339580877996619
2015-5-22	0.04528967070781029
2015-5-20	0.05003267776470079
2015-5-28	0.06703506297892192
2015-5-6	0.020222488030399326
2015-5-5	0.020945979335834357
2015-5-14	0.04820977712187681
2015-5-15	0.05385625092415562
2015-5-27	0.06815343975213983
2015-5-3	0.08582282998184317
2015-5-24	0.049382116293144616
2015-5-10	0.057086338273319256
2015-5-17	0.04965361530091468
2015-5-8	0.037026473316354544
2015-5-26	0.03924525313294001
2015-5-13	0.06403918820808391
2015-5-30	0.021632409458284464
2015-5-11	0.07270416489751222
2015-6-8	0.07210126382446716
2015-6-11	0.01671646191374112
2015-6-3	0.019093659604907196
2015-6-5	0.04938473932518106
2015-6-6	0.04895880157924617
2015-6-10	0.06019504152529222
2015-6-23	-3.151289012084839E-4
2015-6-7	0.04738828976448082
2015-6-1	0.012318512011801277
2015-6-29	0.015246973347659678
2015-6-17	0.10721893229563141
2015-6-12	0.026031867029285505
2015-6-15	0.023965467753555646
2015-6-26	0.025252580828944316
2015-6-14	0.01299269103182167
2015-6-2	0.0881522055703484
2015-6-19	0.02508810237701161
2015-6-22	0.03170620091621025
2015-6-28	0.007175349495719338
2015-6-16	0.03652698727906528
2015-6-27	0.031687343437673536
2015-6-13	0.02410092134320149
2015-6-24	0.01658280841089742
2015-6-18	0.03369301799711091
2015-6-21	0.04336514956599996
2015-6-20	0.04205278744105984
2015-6-25	0.05250616685904642
2015-6-4	0.014702187447767454
2015-6-9	-0.03703797545269905
2015-7-25	0.10357133626154365
2015-7-15	0.03981596669112783
2015-7-21	0.08974468971470531
2015-7-18	0.014187807269826987
2015-7-6	-0.00247780129224252
2015-7-16	0.10280173222472991
2015-7-1	0.01906921073874023
2015-7-20	0.05795900189774229
2015-7-5	0.026116668260326333
2015-7-11	0.040829601859500915
2015-7-14	0.07925590557213157
2015-7-23	0.10260126407983065
2015-7-7	0.011228603172745811
2015-7-17	0.00104714234451337
2015-7-19	0.059511987264144334
2015-7-26	0.055449342927769624
2015-7-10	0.008432057841274055
2015-7-2	-0.018145036871458353
2015-7-12	0.010293354404223895
2015-7-8	0.03968143146576911
2015-7-28	0.09446531081886189
2015-7-13	0.12516066284267724
2015-7-22	0.05496378775200749
2015-7-30	0.06988765363999258
2015-7-3	0.040937570300335284
2015-7-24	0.04827673365862838
2015-7-29	0.08346401302472194
2015-7-4	0.04841110094571897
2015-7-9	0.016749368507395702
2015-7-27	0.07619397509553116
2015-8-17	0.060661861734643226
2015-8-20	0.09454553268354582
2015-8-21	0.11058622712353346
2015-8-24	0.010774596221260969
2015-8-15	0.13738141747217544
2015-8-16	0.12476506382590444
2015-8-22	0.09306952453790525
2015-8-10	0.021209040367430994
2015-8-28	0.08373054135670163
2015-8-9	0.1277212459751166
2015-8-11	0.10422446390524615
2015-8-23	0.08705845460510042
2015-8-3	0.11918181222997612
2015-8-19	0.0946416700685977
2015-8-7	0.0582869253076724
2015-8-14	0.07908606700210369
2015-8-12	0.07738637811243938
2015-8-2	0.09672015179876854
2015-8-4	0.05579386624426378
2015-8-6	0.08801195856154505
2015-8-30	0.04943281526042254
2015-8-13	0.09051402738700691
2015-8-26	0.07186793464392333
2015-8-5	0.05866688893070542
2015-8-27	0.08476654009312909
2015-8-1	0.08386143365252263
2015-8-25	0.04095761220445505
2015-8-29	0.09232033019887761
2015-8-18	0.06509418112178354
2015-8-8	0.15105184030625288
2015-9-21	-0.028873126952518903
2015-9-26	0.0754757208847183
2015-9-4	0.06258178897889546
2015-9-1	0.10200835113657629
2015-9-8	0.015629978807680824
2015-9-22	-0.02008325791154438
2015-9-23	0.09703241425650684
2015-9-6	0.021267544882229764
2015-9-5	0.04573733378692363
2015-9-27	0.07499365453947808
2015-9-12	0.03660080434777536
2015-9-28	0.057279443310949106
2015-9-3	0.06962277939603218
2015-9-17	0.002665824008439905
2015-9-18	0.06638201177634136
2015-9-2	0.12346315607941258
2015-9-7	0.057303387620168324
2015-9-9	0.0493317592701237
2015-9-10	0.038611579139262095
2015-9-14	0.07782621325156151
2015-9-13	0.07214747154867855
2015-9-29	0.11796996826152742
2015-9-20	0.0377724545268556
2015-9-16	-0.004714369450056555
2015-9-11	0.042612979485420914
2015-9-24	0.04845000144677675
2015-9-15	0.035737732552492886
2015-9-25	0.06748586133346389
2015-9-19	-0.009414425243392007
2015-10-11	0.09465073594564008
2015-10-26	-0.008696115114810724
2015-10-23	0.07237072566021718
2015-10-14	0.03257479826198127
2015-10-9	0.07930859826550829
2015-10-17	0.06911870524172116
2015-10-7	0.06580966077528501
2015-10-18	0.06706169208998637
2015-10-3	0.08588037781269267
2015-10-19	0.0996181224152242
2015-10-8	0.06627439845818688
2015-10-4	0.087319686576501
2015-10-30	0.03762176626154276
2015-10-13	0.03362365174113855
2015-10-12	0.048018409504107094
2015-10-22	0.06772094658998248
2015-10-1	0.04643639598265628
2015-10-16	0.09122478516896776
2015-10-24	-0.008480823241980453
2015-10-10	0.0825091652112974
2015-10-20	0.08648782782395514
2015-10-25	-0.005343203623139595
2015-10-21	0.06724162446771796
2015-10-28	0.00876527589870335
2015-10-5	0.057889627257956267
2015-10-27	-0.020757770034561113
2015-10-29	0.006120820639532396
2015-10-2	0.06382558543150632
2015-10-6	0.04144995135717913
2015-10-15	0.0630278635073169
2015-11-13	-0.17637818498619906
2015-11-19	-0.04301970664890633
2015-11-24	-0.025914772524211052
2015-11-10	-2.5082754332961656E-4
2015-11-20	-0.26126070859974015
2015-11-27	-0.09373075455991986
2015-11-29	-0.04937540765294652
2015-11-22	-0.044512102366757296
2015-11-6	-0.037869491922311385
2015-11-23	-0.046048370204810396
2015-11-14	-0.11784034779131704
2015-11-5	-0.02990135275193365
2015-11-3	0.020998063118998645
2015-11-15	-0.09459772833509705
2015-11-1	-0.03368578741049229
2015-11-4	-0.05201785858559096
2015-11-21	-0.0561968812321715
