2014-1-27	0.013823577248392251
2014-1-16	0.027118134249119658
2014-1-19	0.019365898448098107
2014-1-28	-0.04232535928507218
2014-1-5	0.010724590967832728
2014-1-14	0.042731166499056956
2014-1-8	0.02854419607499838
2014-1-10	0.019506889178500457
2014-1-12	0.03435261146395191
2014-1-20	0.027619996181248573
2014-1-18	-0.0012207364607962586
2014-1-4	-0.006680218787214746
2014-1-21	0.013102501671412073
2014-1-23	-0.0022499309649728653
2014-1-3	0.011093299990965758
2014-1-15	-0.005091311556791376
2014-1-25	0.023278126842159325
2014-1-2	0.013015312798386813
2014-1-1	0.00918193308423347
2014-1-13	0.09968357281273563
2014-1-26	0.024871832703617786
2014-1-7	0.010219103207404932
2014-1-17	0.014060996909322972
2014-1-6	-0.0012738161066510436
2014-1-30	0.022702790784866422
2014-1-22	9.569964934192186E-4
2014-1-9	0.016802686746309827
2014-1-24	-0.016108003629210815
2014-1-11	0.03594090813006589
2014-1-29	-0.013148474756995461
2014-2-10	0.02299790875873839
2014-2-7	0.022064508470581314
2014-2-9	-0.004203483880210398
2014-2-15	0.043567316139561954
2014-2-2	0.02406449126195715
2014-2-18	0.032862430704338495
2014-2-1	0.02140604347961797
2014-2-17	-0.008690384542765557
2014-2-27	0.008523912501371437
2014-2-22	-2.7177934179567064E-4
2014-2-6	0.04332574390458726
2014-2-25	-0.038812226297676104
2014-2-8	0.017863922128236648
2014-2-16	0.0014923933849504785
2014-2-26	-0.03895939117011346
2014-2-14	0.0032517024462469066
2014-2-11	0.04490996067747433
2014-2-23	0.033927393522978064
2014-2-19	0.05742186299858522
2014-2-24	0.02433661860041934
2014-2-20	0.02567607503648633
2014-2-5	0.02469932899704569
2014-2-3	0.03514758233021961
2014-2-12	-0.0015609148890418148
2014-2-4	0.021437949665215204
2014-2-21	0.02970101964043083
2014-2-13	-0.004131047974165493
2014-3-19	0.0038675358337672654
2014-3-13	0.11478587243901159
2014-3-7	0.04227648302867898
2014-3-2	0.01814752950248419
2014-3-26	-0.009574523352039609
2014-3-16	0.02438548954905238
2014-3-5	0.028350687569934946
